,MTIR,MP2,ECH,M1,M2,M3D,M5,M6,M7,COEM,departement_id,edgt_household_id,household_id,house_type,house_occupation_type,has_internet,household_size,number_of_vehicles,number_of_bikes,household_weight,consumption_units
9803,211,014,0396,2,1,1,1,1,2,46.4009,44,396211,9803,embracing,owner,True,3,2,2,46.4009,2.0
9804,211,014,0411,1,1,1,1,0,2,26.1187,44,411211,9804,isolated,owner,True,2,1,2,26.1187,1.5
9805,211,010,0412,2,1,1,3,1,2,26.1187,44,412211,9805,embracing,owner,True,2,4,2,26.1187,1.5
9806,211,002,0413,1,1,1,1,1,3,30.2197,44,413211,9806,isolated,owner,True,4,2,3,30.2197,2.1
9807,211,005,0418,1,1,2,1,0,1,26.1187,44,418211,9807,isolated,owner,False,2,1,1,26.1187,1.5
9808,211,016,0042,1,1,1,2,0,4,26.1187,44,42211,9808,isolated,owner,True,2,2,4,26.1187,1.5
9809,211,017,0433,1,1,1,2,1,3,30.2197,44,433211,9809,isolated,owner,True,4,3,3,30.2197,2.1
9810,211,006,0435,1,1,1,2,0,4,32.7204,44,435211,9810,isolated,owner,True,5,2,4,32.7204,2.4
9811,211,014,0438,1,1,1,1,0,3,36.757,44,438211,9811,isolated,owner,True,1,1,3,36.757,1.0
9812,211,002,0442,1,1,1,3,0,4,32.7204,44,442211,9812,isolated,owner,True,5,3,4,32.7204,2.6
9813,211,002,0445,1,1,1,2,0,2,26.1187,44,445211,9813,isolated,owner,True,2,2,2,26.1187,1.5
9814,211,017,0448,2,1,1,1,1,2,36.757,44,448211,9814,embracing,owner,True,1,2,2,36.757,1.0
9815,211,002,0450,1,1,1,3,0,7,30.2197,44,450211,9815,isolated,owner,True,4,3,7,30.2197,2.3
9816,211,020,0456,1,1,1,1,0,0,36.757,44,456211,9816,isolated,owner,True,1,1,0,36.757,1.0
9817,211,016,0458,1,1,1,2,0,1,26.1187,44,458211,9817,isolated,owner,True,2,2,1,26.1187,1.5
9818,211,006,0462,1,1,1,1,0,4,26.1187,44,462211,9818,isolated,owner,True,2,1,4,26.1187,1.5
9819,211,011,0463,1,1,2,0,0,1,36.757,44,463211,9819,isolated,owner,False,1,0,1,36.757,1.0
9820,211,016,0468,2,1,1,0,0,2,30.2197,44,468211,9820,embracing,owner,True,4,0,2,30.2197,2.1
9821,211,016,0471,1,1,1,2,0,5,32.7204,44,471211,9821,isolated,owner,True,5,2,5,32.7204,2.4
9822,211,017,0474,1,1,1,1,0,1,36.757,44,474211,9822,isolated,owner,True,1,1,1,36.757,1.0
9823,211,011,0048,1,1,1,2,1,1,36.757,44,48211,9823,isolated,owner,True,1,3,1,36.757,1.0
9824,211,016,0489,1,1,1,2,0,0,26.1187,44,489211,9824,isolated,owner,True,2,2,0,26.1187,1.5
9825,211,004,0491,1,1,2,1,0,0,26.1187,44,491211,9825,isolated,owner,False,2,1,0,26.1187,1.5
9826,211,010,0492,1,1,1,2,0,1,46.4009,44,492211,9826,isolated,owner,True,3,2,1,46.4009,1.8
9827,211,014,0495,2,1,1,2,0,4,30.2197,44,495211,9827,embracing,owner,True,4,2,4,30.2197,2.1
9828,211,014,0498,1,1,1,1,0,4,26.1187,44,498211,9828,isolated,owner,True,2,1,4,26.1187,1.5
9829,211,014,0499,1,1,1,2,0,2,46.4009,44,499211,9829,isolated,owner,True,3,2,2,46.4009,1.8
9830,211,019,0051,1,1,1,1,0,1,26.1187,44,51211,9830,isolated,owner,True,2,1,1,26.1187,1.5
9831,211,021,0511,1,1,1,2,0,4,30.2197,44,511211,9831,isolated,owner,True,4,2,4,30.2197,2.1
9832,211,014,0519,1,1,1,1,1,0,36.757,44,519211,9832,isolated,owner,True,1,2,0,36.757,1.0
9833,211,007,0052,1,1,1,2,0,0,46.4009,44,52211,9833,isolated,owner,True,3,2,0,46.4009,1.8
9834,211,016,0524,1,1,1,2,0,2,26.1187,44,524211,9834,isolated,owner,True,2,2,2,26.1187,1.5
9835,211,016,0528,1,1,1,2,0,3,46.4009,44,528211,9835,isolated,owner,True,3,2,3,46.4009,1.8
9836,211,017,0536,2,3,1,1,0,1,36.757,44,536211,9836,embracing,renter,True,1,1,1,36.757,1.0
9837,211,016,0054,1,1,1,2,0,2,26.1187,44,54211,9837,isolated,owner,True,2,2,2,26.1187,1.5
9838,211,002,0541,1,1,1,2,0,3,30.2197,44,541211,9838,isolated,owner,True,4,2,3,30.2197,2.3
9839,211,020,0545,1,1,1,2,0,0,26.1187,44,545211,9839,isolated,owner,True,2,2,0,26.1187,1.5
9840,211,005,0546,1,1,1,2,0,1,30.2197,44,546211,9840,isolated,owner,True,4,2,1,30.2197,2.1
9841,211,014,0547,1,1,1,2,0,2,26.1187,44,547211,9841,isolated,owner,True,2,2,2,26.1187,1.5
9842,211,002,0548,1,1,1,2,0,0,26.1187,44,548211,9842,isolated,owner,True,2,2,0,26.1187,1.5
9843,211,004,0055,2,1,2,1,0,0,36.757,44,55211,9843,embracing,owner,False,1,1,0,36.757,1.0
9844,211,009,0558,1,1,1,2,0,2,26.1187,44,558211,9844,isolated,owner,True,2,2,2,26.1187,1.5
9845,211,007,0564,1,1,1,2,1,3,26.1187,44,564211,9845,isolated,owner,True,2,3,3,26.1187,1.5
9846,211,017,0570,1,1,2,1,0,3,26.1187,44,570211,9846,isolated,owner,False,2,1,3,26.1187,1.5
9847,211,014,0573,1,1,1,2,0,5,32.7204,44,573211,9847,isolated,owner,True,5,2,5,32.7204,2.8
9848,211,010,0578,1,1,1,2,0,1,46.4009,44,578211,9848,isolated,owner,True,3,2,1,46.4009,1.8
9849,211,008,0588,1,1,1,2,0,1,26.1187,44,588211,9849,isolated,owner,True,2,2,1,26.1187,1.5
9850,211,002,0589,2,1,1,2,1,2,26.1187,44,589211,9850,embracing,owner,True,2,3,2,26.1187,1.5
9851,211,003,0591,1,1,1,2,1,0,26.1187,44,591211,9851,isolated,owner,True,2,3,0,26.1187,1.5
9852,211,014,0598,1,1,1,2,0,2,30.2197,44,598211,9852,isolated,owner,True,4,2,2,30.2197,2.1
9853,211,014,0601,2,1,1,2,1,6,32.7204,44,601211,9853,embracing,owner,True,5,3,6,32.7204,2.4
9854,211,017,0602,1,1,1,1,0,0,26.1187,44,602211,9854,isolated,owner,True,2,1,0,26.1187,1.5
9855,211,021,0604,1,1,1,2,0,2,36.757,44,604211,9855,isolated,owner,True,1,2,2,36.757,1.0
9856,211,016,0632,1,1,1,2,0,4,30.2197,44,632211,9856,isolated,owner,True,4,2,4,30.2197,2.1
9857,211,021,0064,1,1,1,1,0,1,30.2197,44,64211,9857,isolated,owner,True,4,1,1,30.2197,2.1
9858,211,019,0650,1,1,1,3,0,0,26.1187,44,650211,9858,isolated,owner,True,2,3,0,26.1187,1.5
9859,211,008,0656,2,1,1,1,0,0,36.757,44,656211,9859,embracing,owner,True,1,1,0,36.757,1.0
9860,211,013,0657,1,1,1,2,0,0,26.1187,44,657211,9860,isolated,owner,True,2,2,0,26.1187,1.5
9861,211,002,0066,1,3,2,1,0,2,26.1187,44,66211,9861,isolated,renter,False,2,1,2,26.1187,1.5
9862,211,016,0665,1,3,1,2,0,0,46.4009,44,665211,9862,isolated,renter,True,3,2,0,46.4009,1.8
9863,211,002,0068,1,1,1,2,0,4,30.2197,44,68211,9863,isolated,owner,True,4,2,4,30.2197,2.3
9864,211,002,0694,1,1,1,2,1,1,46.4009,44,694211,9864,isolated,owner,True,3,3,1,46.4009,2.0
9865,211,021,0712,1,1,1,2,0,5,32.7204,44,712211,9865,isolated,owner,True,5,2,5,32.7204,2.6
9866,211,010,0720,1,1,1,1,0,0,36.757,44,720211,9866,isolated,owner,True,1,1,0,36.757,1.0
9867,211,017,0735,1,1,1,2,0,6,26.1187,44,735211,9867,isolated,owner,True,2,2,6,26.1187,1.5
9868,211,014,0739,1,1,1,2,0,2,26.1187,44,739211,9868,isolated,owner,True,2,2,2,26.1187,1.5
9869,211,017,0743,1,1,1,2,0,2,26.1187,44,743211,9869,isolated,owner,True,2,2,2,26.1187,1.5
9870,211,006,0745,1,1,1,2,1,2,32.7204,44,745211,9870,isolated,owner,True,5,3,2,32.7204,2.4
9871,211,013,0753,1,1,1,2,0,2,32.7204,44,753211,9871,isolated,owner,True,5,2,2,32.7204,2.8
9872,211,010,0756,1,1,1,2,0,0,32.7204,44,756211,9872,isolated,owner,True,7,2,0,32.7204,3.4
9873,211,010,0076,1,1,1,2,0,4,26.1187,44,76211,9873,isolated,owner,True,2,2,4,26.1187,1.5
9874,211,010,0771,1,3,1,1,0,0,36.757,44,771211,9874,isolated,renter,True,1,1,0,36.757,1.0
9875,211,003,0078,1,1,1,2,0,2,26.1187,44,78211,9875,isolated,owner,True,2,2,2,26.1187,1.5
9876,211,014,0788,1,1,1,2,0,2,30.2197,44,788211,9876,isolated,owner,True,4,2,2,30.2197,2.1
9877,211,010,0798,1,1,1,1,0,2,36.757,44,798211,9877,isolated,owner,True,1,1,2,36.757,1.0
9878,211,006,0008,1,1,1,2,0,1,26.1187,44,8211,9878,isolated,owner,True,2,2,1,26.1187,1.5
9879,211,017,0806,1,1,1,2,0,3,26.1187,44,806211,9879,isolated,owner,True,2,2,3,26.1187,1.5
9880,211,003,0826,1,1,1,2,0,5,32.7204,44,826211,9880,isolated,owner,True,5,2,5,32.7204,2.4
9881,211,018,0833,2,1,1,2,1,2,46.4009,44,833211,9881,embracing,owner,True,3,3,2,46.4009,1.8
9882,211,010,0835,1,1,1,2,0,1,26.1187,44,835211,9882,isolated,owner,True,2,2,1,26.1187,1.5
9883,211,013,0855,1,1,1,2,0,4,30.2197,44,855211,9883,isolated,owner,True,4,2,4,30.2197,2.5
9884,211,003,0856,1,1,1,2,0,1,26.1187,44,856211,9884,isolated,owner,True,2,2,1,26.1187,1.5
9885,211,014,0086,1,1,1,2,0,0,26.1187,44,86211,9885,isolated,owner,True,2,2,0,26.1187,1.5
9886,211,003,0865,1,1,1,2,0,4,30.2197,44,865211,9886,isolated,owner,True,4,2,4,30.2197,2.1
9887,211,004,0870,2,3,1,3,0,2,30.2197,44,870211,9887,embracing,renter,True,4,3,2,30.2197,2.1
9888,211,010,0009,2,1,1,2,0,2,46.4009,44,9211,9888,embracing,owner,True,3,2,2,46.4009,1.8
9889,211,018,0092,1,1,1,1,1,3,32.7204,44,92211,9889,isolated,owner,True,5,2,3,32.7204,2.8
9890,211,017,0923,1,1,1,3,0,4,30.2197,44,923211,9890,isolated,owner,True,4,3,4,30.2197,2.5
9891,211,009,0927,3,2,1,1,0,0,36.757,44,927211,9891,little_col,public_housing,True,1,1,0,36.757,1.0
9892,212,004,0101,2,2,1,2,0,2,32.7204,44,101212,9892,embracing,public_housing,True,5,2,2,32.7204,2.4
9893,212,002,0104,2,1,1,2,0,2,26.1187,44,104212,9893,embracing,owner,True,2,2,2,26.1187,1.5
9894,212,008,0111,2,3,1,2,0,2,36.757,44,111212,9894,embracing,renter,True,1,2,2,36.757,1.0
9895,212,005,0122,1,1,1,2,0,1,26.1187,44,122212,9895,isolated,owner,True,2,2,1,26.1187,1.5
9896,212,009,0123,1,1,1,1,0,0,26.1187,44,123212,9896,isolated,owner,True,2,1,0,26.1187,1.5
9897,212,005,0126,1,1,2,2,0,2,26.1187,44,126212,9897,isolated,owner,False,2,2,2,26.1187,1.5
9898,212,007,0139,1,1,1,2,0,3,30.2197,44,139212,9898,isolated,owner,True,4,2,3,30.2197,2.1
9899,212,009,0145,1,1,1,2,0,5,32.7204,44,145212,9899,isolated,owner,True,5,2,5,32.7204,2.4
9900,212,005,0148,1,1,1,2,0,2,26.1187,44,148212,9900,isolated,owner,True,2,2,2,26.1187,1.5
9901,212,003,0015,1,1,2,1,0,0,36.757,44,15212,9901,isolated,owner,False,1,1,0,36.757,1.0
9902,212,006,0154,1,2,1,2,1,3,46.4009,44,154212,9902,isolated,public_housing,True,3,3,3,46.4009,1.8
9903,212,010,0157,1,1,2,1,0,0,36.757,44,157212,9903,isolated,owner,False,1,1,0,36.757,1.0
9904,212,004,0164,1,1,2,1,0,1,36.757,44,164212,9904,isolated,owner,False,1,1,1,36.757,1.0
9905,212,004,0017,1,1,1,1,1,2,30.2197,44,17212,9905,isolated,owner,True,4,2,2,30.2197,2.3
9906,212,001,0175,1,1,2,1,0,1,36.757,44,175212,9906,isolated,owner,False,1,1,1,36.757,1.0
9907,212,010,0178,1,1,1,1,0,3,26.1187,44,178212,9907,isolated,owner,True,2,1,3,26.1187,1.5
9908,212,002,0018,1,1,1,1,0,1,26.1187,44,18212,9908,isolated,owner,True,2,1,1,26.1187,1.5
9909,212,002,0181,1,1,1,2,0,2,26.1187,44,181212,9909,isolated,owner,True,2,2,2,26.1187,1.5
9910,212,007,0183,2,1,2,1,0,1,36.757,44,183212,9910,embracing,owner,False,1,1,1,36.757,1.0
9911,212,010,0190,1,1,1,2,0,2,26.1187,44,190212,9911,isolated,owner,True,2,2,2,26.1187,1.5
9912,212,001,0191,2,1,2,1,0,2,26.1187,44,191212,9912,embracing,owner,False,2,1,2,26.1187,1.5
9913,212,005,0193,1,1,1,2,0,3,30.2197,44,193212,9913,isolated,owner,True,4,2,3,30.2197,2.1
9914,212,001,0201,1,1,1,2,0,2,26.1187,44,201212,9914,isolated,owner,True,2,2,2,26.1187,1.5
9915,212,011,0203,1,3,1,3,0,1,46.4009,44,203212,9915,isolated,renter,True,3,3,1,46.4009,2.0
9916,212,005,0205,1,1,1,2,0,7,32.7204,44,205212,9916,isolated,owner,True,6,2,7,32.7204,3.1
9917,212,011,0209,1,1,1,2,0,2,26.1187,44,209212,9917,isolated,owner,True,2,2,2,26.1187,1.5
9918,212,007,0210,2,1,1,2,1,2,26.1187,44,210212,9918,embracing,owner,True,2,3,2,26.1187,1.5
9919,212,009,0213,1,3,1,1,1,1,26.1187,44,213212,9919,isolated,renter,True,2,2,1,26.1187,1.5
9920,212,005,0223,1,1,1,2,1,5,32.7204,44,223212,9920,isolated,owner,True,5,3,5,32.7204,2.6
9921,212,012,0226,1,1,1,1,0,1,26.1187,44,226212,9921,isolated,owner,True,2,1,1,26.1187,1.5
9922,212,007,0229,1,1,1,1,0,3,26.1187,44,229212,9922,isolated,owner,True,2,1,3,26.1187,1.5
9923,212,001,0232,2,1,1,2,0,4,30.2197,44,232212,9923,embracing,owner,True,4,2,4,30.2197,2.1
9924,212,011,0239,2,1,1,2,1,4,30.2197,44,239212,9924,embracing,owner,True,4,3,4,30.2197,2.1
9925,212,011,0242,1,1,1,2,0,1,26.1187,44,242212,9925,isolated,owner,True,2,2,1,26.1187,1.5
9926,212,009,0246,1,3,1,1,0,2,26.1187,44,246212,9926,isolated,renter,True,2,1,2,26.1187,1.5
9927,212,004,0025,1,1,1,2,0,4,32.7204,44,25212,9927,isolated,owner,True,5,2,4,32.7204,2.6
9928,212,010,0253,1,1,1,3,0,3,30.2197,44,253212,9928,isolated,owner,True,4,3,3,30.2197,2.1
9929,212,005,0255,1,1,1,2,0,2,26.1187,44,255212,9929,isolated,owner,True,2,2,2,26.1187,1.5
9930,212,008,0264,1,1,1,1,0,0,26.1187,44,264212,9930,isolated,owner,True,2,1,0,26.1187,1.5
9931,212,011,0266,2,1,1,1,0,1,36.757,44,266212,9931,embracing,owner,True,1,1,1,36.757,1.0
9932,212,013,0027,2,1,1,2,0,1,26.1187,44,27212,9932,embracing,owner,True,2,2,1,26.1187,1.5
9933,212,002,0277,2,3,2,1,0,0,36.757,44,277212,9933,embracing,renter,False,1,1,0,36.757,1.0
9934,212,004,0278,1,1,1,2,0,4,30.2197,44,278212,9934,isolated,owner,True,4,2,4,30.2197,2.3
9935,212,007,0028,1,1,1,2,0,2,26.1187,44,28212,9935,isolated,owner,True,2,2,2,26.1187,1.5
9936,212,010,0281,2,3,2,1,0,1,26.1187,44,281212,9936,embracing,renter,False,2,1,1,26.1187,1.5
9937,212,006,0287,1,3,1,2,0,0,26.1187,44,287212,9937,isolated,renter,True,2,2,0,26.1187,1.5
9938,212,008,0029,1,1,1,2,0,2,26.1187,44,29212,9938,isolated,owner,True,2,2,2,26.1187,1.5
9939,212,005,0296,1,3,1,1,0,1,36.757,44,296212,9939,isolated,renter,True,1,1,1,36.757,1.0
9940,212,004,0308,1,3,1,2,1,5,32.7204,44,308212,9940,isolated,renter,True,5,3,5,32.7204,2.8
9941,212,004,0317,1,1,1,2,0,0,36.757,44,317212,9941,isolated,owner,True,1,2,0,36.757,1.0
9942,212,009,0323,1,3,2,2,0,0,26.1187,44,323212,9942,isolated,renter,False,2,2,0,26.1187,1.5
9943,212,009,0325,1,1,1,1,0,0,36.757,44,325212,9943,isolated,owner,True,1,1,0,36.757,1.0
9944,212,004,0328,1,1,2,1,0,2,26.1187,44,328212,9944,isolated,owner,False,2,1,2,26.1187,1.5
9945,212,004,0342,1,1,1,1,0,1,26.1187,44,342212,9945,isolated,owner,True,2,1,1,26.1187,1.5
9946,212,006,0343,1,1,2,3,0,1,26.1187,44,343212,9946,isolated,owner,False,2,3,1,26.1187,1.5
9947,212,005,0346,1,1,1,2,0,0,30.2197,44,346212,9947,isolated,owner,True,4,2,0,30.2197,2.1
9948,212,009,0349,1,3,1,1,0,0,26.1187,44,349212,9948,isolated,renter,True,2,1,0,26.1187,1.5
9949,212,010,0366,1,1,2,1,0,2,26.1187,44,366212,9949,isolated,owner,False,2,1,2,26.1187,1.5
9950,212,005,0370,2,1,2,1,0,1,26.1187,44,370212,9950,embracing,owner,False,2,1,1,26.1187,1.5
9951,212,012,0372,1,1,2,2,0,5,32.7204,44,372212,9951,isolated,owner,False,5,2,5,32.7204,2.4
9952,212,010,0378,1,3,1,1,0,2,26.1187,44,378212,9952,isolated,renter,True,2,1,2,26.1187,1.5
9953,212,004,0379,2,1,2,1,0,0,26.1187,44,379212,9953,embracing,owner,False,2,1,0,26.1187,1.5
9954,212,010,0385,1,1,1,4,0,2,26.1187,44,385212,9954,isolated,owner,True,2,4,2,26.1187,1.5
9955,212,012,0388,2,1,1,2,0,3,26.1187,44,388212,9955,embracing,owner,True,2,2,3,26.1187,1.5
9956,212,010,0390,1,1,1,2,0,2,26.1187,44,390212,9956,isolated,owner,True,2,2,2,26.1187,1.5
9957,212,007,0392,1,1,2,1,0,0,26.1187,44,392212,9957,isolated,owner,False,2,1,0,26.1187,1.5
9958,212,013,0395,1,3,1,1,0,4,32.7204,44,395212,9958,isolated,renter,True,5,1,4,32.7204,2.4
9959,212,005,0400,1,1,1,3,1,3,46.4009,44,400212,9959,isolated,owner,True,3,4,3,46.4009,1.8
9960,212,001,0401,1,3,1,2,0,2,26.1187,44,401212,9960,isolated,renter,True,2,2,2,26.1187,1.5
9961,212,009,0403,1,1,1,2,0,2,26.1187,44,403212,9961,isolated,owner,True,2,2,2,26.1187,1.5
9962,212,011,0406,1,4,2,0,0,0,26.1187,44,406212,9962,isolated,others,False,2,0,0,26.1187,1.5
9963,212,001,0408,1,1,1,1,0,2,26.1187,44,408212,9963,isolated,owner,True,2,1,2,26.1187,1.5
9964,212,013,0409,1,1,1,3,0,2,26.1187,44,409212,9964,isolated,owner,True,2,3,2,26.1187,1.5
9965,212,004,0413,1,1,1,2,2,3,46.4009,44,413212,9965,isolated,owner,True,3,4,3,46.4009,1.8
9966,212,010,0422,1,1,1,2,0,3,26.1187,44,422212,9966,isolated,owner,True,2,2,3,26.1187,1.5
9967,212,001,0425,1,1,1,3,0,2,26.1187,44,425212,9967,isolated,owner,True,2,3,2,26.1187,1.5
9968,212,003,0043,1,1,1,1,0,2,26.1187,44,43212,9968,isolated,owner,True,2,1,2,26.1187,1.5
9969,212,009,0431,1,1,1,1,0,2,26.1187,44,431212,9969,isolated,owner,True,2,1,2,26.1187,1.5
9970,212,009,0434,1,1,1,2,1,4,30.2197,44,434212,9970,isolated,owner,True,4,3,4,30.2197,2.1
9971,212,003,0439,1,1,1,2,0,4,26.1187,44,439212,9971,isolated,owner,True,2,2,4,26.1187,1.5
9972,212,007,0441,2,3,1,0,1,0,36.757,44,441212,9972,embracing,renter,True,1,1,0,36.757,1.0
9973,212,011,0447,1,1,1,2,0,3,30.2197,44,447212,9973,isolated,owner,True,4,2,3,30.2197,2.1
9974,212,012,0045,2,1,1,1,0,2,46.4009,44,45212,9974,embracing,owner,True,3,1,2,46.4009,2.0
9975,212,004,0451,1,1,1,2,0,5,46.4009,44,451212,9975,isolated,owner,True,3,2,5,46.4009,1.8
9976,212,010,0455,1,1,1,2,0,1,30.2197,44,455212,9976,isolated,owner,True,4,2,1,30.2197,2.1
9977,212,005,0457,2,1,1,1,0,0,26.1187,44,457212,9977,embracing,owner,True,2,1,0,26.1187,1.5
9978,212,006,0465,1,1,1,1,0,1,36.757,44,465212,9978,isolated,owner,True,1,1,1,36.757,1.0
9979,212,007,0468,2,1,1,2,0,2,26.1187,44,468212,9979,embracing,owner,True,2,2,2,26.1187,1.5
9980,212,009,0470,1,1,1,2,0,6,46.4009,44,470212,9980,isolated,owner,True,3,2,6,46.4009,2.0
9981,212,008,0471,1,3,1,2,0,1,46.4009,44,471212,9981,isolated,renter,True,3,2,1,46.4009,2.0
9982,212,010,0498,1,1,1,3,0,2,26.1187,44,498212,9982,isolated,owner,True,2,3,2,26.1187,1.5
9983,212,008,0050,1,1,1,2,0,4,26.1187,44,50212,9983,isolated,owner,True,2,2,4,26.1187,1.5
9984,212,010,0052,1,1,1,2,0,3,46.4009,44,52212,9984,isolated,owner,True,3,2,3,46.4009,2.0
9985,212,001,0526,1,1,2,2,0,2,26.1187,44,526212,9985,isolated,owner,False,2,2,2,26.1187,1.5
9986,212,009,0527,2,1,1,1,0,0,36.757,44,527212,9986,embracing,owner,True,1,1,0,36.757,1.0
9987,212,009,0529,1,1,1,2,0,1,26.1187,44,529212,9987,isolated,owner,True,2,2,1,26.1187,1.5
9988,212,010,0534,1,3,1,2,1,0,46.4009,44,534212,9988,isolated,renter,True,3,3,0,46.4009,1.8
9989,212,003,0537,1,1,1,2,0,0,26.1187,44,537212,9989,isolated,owner,True,2,2,0,26.1187,1.5
9990,212,001,0054,1,1,1,2,0,4,30.2197,44,54212,9990,isolated,owner,True,4,2,4,30.2197,2.1
9991,212,006,0540,2,1,1,1,0,2,36.757,44,540212,9991,embracing,owner,True,1,1,2,36.757,1.0
9992,212,012,0541,2,2,2,1,0,0,36.757,44,541212,9992,embracing,public_housing,False,1,1,0,36.757,1.0
9993,212,003,0545,1,1,1,2,0,1,36.757,44,545212,9993,isolated,owner,True,1,2,1,36.757,1.0
9994,212,012,0549,1,1,1,1,1,5,46.4009,44,549212,9994,isolated,owner,True,3,2,5,46.4009,2.0
9995,212,013,0551,2,1,1,2,0,2,30.2197,44,551212,9995,embracing,owner,True,4,2,2,30.2197,2.1
9996,212,006,0557,1,1,1,2,1,2,46.4009,44,557212,9996,isolated,owner,True,3,3,2,46.4009,1.8
9997,212,012,0558,1,1,2,0,0,0,36.757,44,558212,9997,isolated,owner,False,1,0,0,36.757,1.0
9998,212,008,0568,2,3,1,1,0,0,36.757,44,568212,9998,embracing,renter,True,1,1,0,36.757,1.0
9999,212,001,0570,1,1,1,1,0,4,26.1187,44,570212,9999,isolated,owner,True,2,1,4,26.1187,1.5
10000,212,012,0572,1,1,1,2,0,2,26.1187,44,572212,10000,isolated,owner,True,2,2,2,26.1187,1.5
10001,212,011,0583,1,1,1,0,0,2,36.757,44,583212,10001,isolated,owner,True,1,0,2,36.757,1.0
10002,212,002,0598,2,3,1,2,0,1,26.1187,44,598212,10002,embracing,renter,True,2,2,1,26.1187,1.5
10003,212,001,0060,1,1,2,1,0,0,26.1187,44,60212,10003,isolated,owner,False,2,1,0,26.1187,1.5
10004,212,001,0609,1,2,2,0,0,0,36.757,44,609212,10004,isolated,public_housing,False,1,0,0,36.757,1.0
10005,212,007,0633,1,1,1,2,0,4,30.2197,44,633212,10005,isolated,owner,True,4,2,4,30.2197,2.1
10006,212,004,0645,1,1,1,2,0,0,26.1187,44,645212,10006,isolated,owner,True,2,2,0,26.1187,1.5
10007,212,008,0651,1,1,1,1,0,2,26.1187,44,651212,10007,isolated,owner,True,2,1,2,26.1187,1.5
10008,212,007,0655,1,1,1,3,1,3,30.2197,44,655212,10008,isolated,owner,True,4,4,3,30.2197,2.5
10009,212,010,0066,1,1,1,2,0,3,30.2197,44,66212,10009,isolated,owner,True,4,2,3,30.2197,2.1
10010,212,009,0662,1,1,1,1,0,2,26.1187,44,662212,10010,isolated,owner,True,2,1,2,26.1187,1.5
10011,212,004,0668,1,1,1,2,0,0,26.1187,44,668212,10011,isolated,owner,True,2,2,0,26.1187,1.5
10012,212,002,0669,1,1,1,2,0,4,32.7204,44,669212,10012,isolated,owner,True,6,2,4,32.7204,2.7
10013,212,006,0670,1,1,1,1,1,1,36.757,44,670212,10013,isolated,owner,True,1,2,1,36.757,1.0
10014,212,012,0679,1,1,1,3,0,4,32.7204,44,679212,10014,isolated,owner,True,5,3,4,32.7204,2.4
10015,212,004,0682,1,3,1,2,0,2,46.4009,44,682212,10015,isolated,renter,True,3,2,2,46.4009,1.8
10016,212,009,0696,1,1,1,2,0,4,30.2197,44,696212,10016,isolated,owner,True,4,2,4,30.2197,2.1
10017,212,009,0070,1,1,1,1,0,1,36.757,44,70212,10017,isolated,owner,True,1,1,1,36.757,1.0
10018,212,001,0706,1,1,1,2,0,2,26.1187,44,706212,10018,isolated,owner,True,2,2,2,26.1187,1.5
10019,212,011,0708,1,1,1,1,1,4,36.757,44,708212,10019,isolated,owner,True,1,2,4,36.757,1.0
10020,212,001,0716,2,1,1,1,0,1,36.757,44,716212,10020,embracing,owner,True,1,1,1,36.757,1.0
10021,212,004,0072,1,1,1,2,0,4,26.1187,44,72212,10021,isolated,owner,True,2,2,4,26.1187,1.5
10022,212,009,0720,2,1,1,2,1,0,30.2197,44,720212,10022,embracing,owner,True,4,3,0,30.2197,2.1
10023,212,009,0721,2,3,1,2,0,2,26.1187,44,721212,10023,embracing,renter,True,2,2,2,26.1187,1.5
10024,212,004,0750,1,1,1,1,0,1,36.757,44,750212,10024,isolated,owner,True,1,1,1,36.757,1.0
10025,212,008,0753,1,1,1,1,0,1,36.757,44,753212,10025,isolated,owner,True,1,1,1,36.757,1.0
10026,212,006,0765,2,1,1,2,0,0,26.1187,44,765212,10026,embracing,owner,True,2,2,0,26.1187,1.5
10027,212,011,0766,2,1,1,3,0,1,32.7204,44,766212,10027,embracing,owner,True,5,3,1,32.7204,2.6
10028,212,006,0787,1,3,2,1,0,0,36.757,44,787212,10028,isolated,renter,False,1,1,0,36.757,1.0
10029,212,007,0790,2,3,2,1,0,0,36.757,44,790212,10029,embracing,renter,False,1,1,0,36.757,1.0
10030,212,012,0008,1,1,1,1,0,0,36.757,44,8212,10030,isolated,owner,True,1,1,0,36.757,1.0
10031,212,007,0802,1,1,1,1,0,0,36.757,44,802212,10031,isolated,owner,True,1,1,0,36.757,1.0
10032,212,004,0081,1,1,1,1,0,1,36.757,44,81212,10032,isolated,owner,True,1,1,1,36.757,1.0
10033,212,010,0848,1,1,1,2,0,2,46.4009,44,848212,10033,isolated,owner,True,3,2,2,46.4009,1.8
10034,212,004,0884,1,1,1,1,2,7,36.757,44,884212,10034,isolated,owner,True,1,3,7,36.757,1.0
10035,212,009,0912,1,1,2,2,0,1,26.1187,44,912212,10035,isolated,owner,False,2,2,1,26.1187,1.5
10036,212,010,0092,1,1,1,2,0,3,26.1187,44,92212,10036,isolated,owner,True,2,2,3,26.1187,1.5
10037,212,008,0934,1,1,1,2,0,5,36.757,44,934212,10037,isolated,owner,True,1,2,5,36.757,1.0
10038,212,004,0096,1,3,1,1,0,1,46.4009,44,96212,10038,isolated,renter,True,3,1,1,46.4009,1.6
10039,212,011,0099,1,1,1,2,0,4,26.1187,44,99212,10039,isolated,owner,True,2,2,4,26.1187,1.5
